country,city,address_1,reason_for_recall,address_2,product_quantity,code_info,center_classification_date,distribution_pattern,state,product_description,report_date,classification,openfda,recalling_firm,recall_number,initial_firm_notification,product_type,event_id,more_code_info,recall_initiation_date,postal_code,voluntary_mandated,status,severity_score
United States,Dearborn,12812 Prospect St.,"Voluntary recall of strawberry flavored gelatin mix and mango flavored gelatin mix which were found to contain undeclared colors, FD& C Red # 40, FD&C Yellow #5, and FD&C Yellow #6.",,316,Best Before /  APRIL /2016  B.NO:BA (MAN),20141106,"National: AZ, CA, CO, CT, FL, GA, IA, IL, IN, KS, KY, MA, MD, ME, MI,  MN, MO, NC, ND, NE, NH, NJ, NM, NY, OH, OR, PA, TN, TX, U.S.VIRGIN ISLANDS, VA, WA, WI    INTNL: CANADA",MI,Mango flavored gelatin mix desert,20141112,Class II,{},"U.B.C Food Distributors, LLC",F-0468-2015,Telephone,Food,69618,20150410.0,20141015,48126,Voluntary: Firm Initiated,Terminated,3
United States,N Hollywood,5638 Cahuenga Blvd,"Nobel Bakery is recalling Apricot Perouk and Assorted cookies because they may contain undeclared wheat, milk, Yellow#5, and sulfur dioxide.",,unknown,no lot codes,20161116,US,CA,"Apricot Perouk, Net Wt. 10 oz. (283g), UPC 7 80890 28601 1.",20161123,Class II,{},Nobel Bakery,F-0462-2017,Letter,Food,75441,20170209.0,20161012,91601-2103,Voluntary: Firm initiated,Terminated,3
United States,Westfield,53 Summit Lock Road,Products were not held at an appropriate temperature due to a mechanical malfunction during transportation.,53 Medieros Way,Unknown,"Exact codes are unknown. The product being recalled was sold on June 17, 2019 at Target Stores in Commack, NY and Central Islip, NY.",20190724,"Two Target Stores 1. 98 Veterans Memorial Highway in Commack, New York 2. 160 North Research Place in Central Islip, New York",MA,"FAIRLIFE LACTOSE FREE WHOLE MILK - 52 FL OZ, UPC:  1162002016",20190731,Class II,{},"C & S Wholesale Grocers, Inc.",F-1616-2019,Telephone,Food,83178,20190731.0,20190617,01085-9777,Voluntary: Firm initiated,Terminated,3
United States,San Antonio,646 S Flores St,Potential to contain undeclared milk,,"29,132 bottles",9/30/2020 and 10/1/2020,20200701,Retail stores throughout Texas,TX,Hill Country Fare Citrus Punch Drink 1 GAL CONT. NET. 3.78L Contains 0% Juice UPC 4122081863,20200708,Class I,{},He Butt,F-1008-2020,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,85892,20200804.0,20200616,78204-1219,Voluntary: Firm initiated,Terminated,5
United States,Pittsburgh,267 Kappa Dr,Potential contamination with Salmonella Newport  in onions and prepared foods containing onions.,,Unknown,PLU#24658700000,20200902,"Product was produced and sold in Giant Eagle and Market District locations in IN, OH, MD, WV and PA.",PA,"Cajun Style Chicken Meal PLU# 24658700000. Expiration date 8/5/2020.Ingredients: MEAL [CAJUN STYLE BOWTIE PASTA (BOWTIE PASTA (COOKED ENRICHED MACARONI PRODUCT [WATER, SEMOLINA, EGG WHITES, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID], SOYBEAN OIL, CONTAINS LESS THAN 2% OF CULTURED DEXTROSE, SALT), ALFREDO SAUCE [MILK (MILK, VITAMIN D3), HEAVY CREAM (CREAM, MILK), WATER, PARMESAN CHEESE (PASTEURIZED PART-SKIM MILK, CHEESE CULTURE, SALT, ENZYMES, POWDERED CELLULOSE [ANTI-CAKING AGENT]), CORNSTARCH, ROMANO CHEESE (PASTEURIZED SHEEP S MILK, CHEESE CULTURES, SALT, ENZYMES, POWDERED CELLULOSE [ANTI-CAKING AGENT]), CONTAINS 2% OR LESS OF ENRICHED WHEAT FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), SALT, WHITE PEPPER, GARLIC POWDER, LEMON PEEL], PEPPERS & ONIONS [RED BELL PEPPER, GREEN BELL PEPPER, YELLOW BELL PEPPER, YELLOW ONION, OIL BLEND (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), SALT, BLACK PEPPER], CAJUN SEASONING (GARLIC, SPICES [INCLUDING PAPRIKA, OREGANO, RED PEPPER], SALT, ONION)), GRILLED CHICKEN (CHICKEN BREAST [BONELESS SKINLESS CHICKEN BREAST], WATER, ISOLATED SOY PROTEIN, SALT, SODIUM PHOSPHATES, BLACK PEPPER), PEPPERS & ONIONS [RED BELL PEPPER, GREEN BELL PEPPER, YELLOW BELL PEPPER, YELLOW ONION, OIL BLEND (CANOLA OIL, EXTRA VIRGIN OLIVE OIL), SALT, BLACK PEPPER], PARMESAN CHEESE (PASTEURIZED PART SKIM MILK, CHEESE CULTURES AND/OR RENNET, SALT, ENZYMES, STARCH, POWDERED CELLULOSE TO PREVENT CAKING, NATAMYCIN TO PROTECT FLAVOR), PARSLEY, CAJUN SEASONING (GARLIC, SPICES [INCLUDING PAPRIKA, OREGANO, RED PEPPER], SALT, ONION)]. Onions are cooked.",20200909,Class II,{},Giant Eagle,F-1388-2020,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,86176,20210512.0,20200802,15238-2817,Voluntary: Firm initiated,Terminated,3
United States,Parsippany,399 Jefferson Rd,Potential for Listeria monocytogenes contamination,,33099 units,ALL,20170605,Nationwide,NJ,"AUNT JEMIMA(R) 14 LOW FAT WAFFLES, NET WT 17.18oz UPC 019600062301",20170614,Class II,{},"Pinnacle Foods, LLC",F-2306-2017,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,77197,20170505.0,07054-3707,Voluntary: Firm initiated,Completed,,3
United States,Golden,4403 Table Mountain Dr,Product tested high for mold.,,4044 units / 337 cases,Batch/Lot Code: HBC-0919; Manufactured Date: 09/01/2019; Expiration Date: 08/31/2021,20200303,"157 Natural Grocers' stores in AR, AZ, CO, IA, ID, KS, LA, MN, MS, MT, NE, NV, NM, ND, OK, OR, TX, UT, WA, WY",CO,"Natural Grocers Organic Extra Virgin Coconut Oil, packaged in glass jars with metal lids and a plastic shrink seal, 17.5 oz. (518 mL), UPC# 849327-000368, Vitamin Cottage Natural Foods Markets (dba Natural Grocers) Lakewood, CO 80228. 12 units (jars)/case in cardboard box.",20200311,Class II,{},"Vitamin Cottage Natural Food Markets, Inc.",F-0775-2020,E-Mail,Food,85024,20200514.0,20200207,80403-1636,Voluntary: Firm initiated,Terminated,3
United States,Columbus,401 N Front St Ste 300,Product may be contaminated with Listeria monocytogenes.,,"Approximately 61,267 (1), 57,719 (2), 1,513,227(3) total units for all 3 gallon buckets (1), 6oz Indies (2), pint (3) sized products.","All lots distributed were between July 1, 2013 and April 22, 2015.",20150909,"National: AZ, CA, CO, CT, DE, FL, GA, IA, IN, KY, NH, NY, OH, OR, PA, TX, WA & WI. International: None reported.",OH,"Pistachio & Honey Ice Cream Bucket, 319, Jeni's Splendid Ice Creams, LLC, 3 gallons, plastic bucket, individually packed, frozen.    Pistachio & Honey Ice Cream Indie Case, Jeni's Splendid Ice Creams, LLC, 6oz, plastic container, 18 containers per case, frozen.    Pistachio & Honey Ice Cream Indie, Jeni's Splendid Ice Creams, LLC, 6oz, plastic container, individually packed, frozen.    Pistachio & Honey Ice Cream Half Gallon Case, Jeni's Splendid Ice Creams, LLC, half gallon, plastic container, 4 half gallons per case, frozen.    Pistachio & Honey Ice Cream Half Gallon, Jeni's Splendid Ice Creams, LLC, half gallon, plastic container, individually packed, frozen.    Pistachio & Honey Ice Cream Pint Case, 209, Jeni's Splendid Ice Creams, LLC, pint size, plastic container, 8 pints per case, frozen.    Pistachio & Honey Ice Cream Pint, Jeni's Splendid Ice Creams, LLC, pint size, plastic container, individually packed, frozen.",20150916,Class I,{},Jeni's Splendid Ice Creams LLC,F-3122-2015,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,71170,20151106.0,20150422,43215-2263,Voluntary: Firm initiated,Terminated,5
United States,Louisburg,903 N Broadway St,"Bread, muffin, and brownie mixes may have been manufactured with flour contaminated with E. coli O121",,32 bags,Rabbit Creek Products brand: best by Jan 2017 and Feb 2017,20160930,Distributed nationwide to specialty shops and some products were sold online through the firm's website as well as Amazon.,KS,"Cranberry Orange Muffin Mix, packaged in a plastic bag which is placed in a cardboard box, net wt. 14.8oz, UPC 010749011304",20161012,Class I,{},Rabbit Creek Products Inc.,F-2495-2016,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,74890,20180110.0,20160809,66053-3541,Voluntary: Firm initiated,Terminated,5
United States,Columbus,585 Cleveland Ave,Water filled bottles labeled as Similac Pro-Advance.,,111 total cases.,No lot or expiration date as bottles were not intended for distribution.      Batch Numbers: BW3520316 (List Number 64248) and BW0970914 (List Number 66611).,20200710,"Products was distributed to the following states: CT, MD, NJ, NY, & PA.",OH,"Similac Pro-Advance Infant Formula with Iron, Milk-Based, Ready to Feed, 32 FL OZ (1 QT)",20200722,Class III,{},"Abbott Nutrition, Division of Abbott Laboratories",F-1021-2020,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,85855,20201106.0,20200611,43215-1755,Voluntary: Firm initiated,Terminated,1
United States,Springfield,150 Switzer Ave,Product may be contaminated with Listeria monocytogenes.,,43606.61 pounds (total for all products),Use by 12/15/17 through 2/9/18,20180108,Nationwide through retail and online sales.,MA,"Rachael's SPRINGFIELD SMOKED FISH LOX CREAM CHEESE SPREAD, 8 oz. and 5 lb. UPC: 045049117760",20180110,Class I,{},Rachael's Food Corporation,F-0548-2018,Telephone,Food,78735,20180501.0,20171212,01109-1027,Voluntary: Firm initiated,Terminated,5
United States,Pittsburgh,267 Kappa Dr,Potential contamination with Salmonella Newport  in onions and prepared foods containing onions.,,Unknown,PLU#23676600000,20200902,"Product was produced and sold in Giant Eagle and Market District locations in IN, OH, MD, WV and PA.",PA,"MD Philly Style Steak Stromboli Cold PLU#23676600000. Expiration date: 8/3/2020 Ingredients: STROMBOLI [DOUGH (ENRICHED WHEAT FLOUR [WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID], WATER, ENRICHED SEMOLINA FLOUR [SEMOLINA, NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID], OLIVE OIL, SALT [SALT, SODIUM SILICOALUMINATE], YEAST [YEAST, SORBITAN MONOSTEARATE, ASCORBIC ACID], SUGAR), BEEF (BEEF, WATER, DEXTROSE, SODIUM PHOSPHATE, MODIFIED CORNSTARCH, SALT, AUTOLYZED YEAST, HYDROLYZED CORN PROTEIN, COATING [DEXTROSE, SODIUM CITRATE, SALT, CARAMEL COLOR, SODIUM DIACETATE, SPICES, GARLIC & ONION, PAPRIKA, HYDROLYZED CORN PROTEIN, MALTODEXTRIN, GRILL FLVR (FROM SUNFLOWER OIL), MODIFIED CORNSTARCH, CORN SYRUP SOLIDS, NTRL SMOKE FLVR, GUAR GUM]), PIZZA SAUCE [GRND TOMATO (TOMATO, SALT, CITRIC ACID), SAUCE (TOMATO, EXTRA VIRGIN OLIVE OIL & SUNFLOWER OIL BLND, SALT, OREGANO, BLACK PEPPER, GRANULATED GARLIC, CITRIC ACID)], ROASTED PEPPER & ONION [YELLOW BELL PEPPER, GREEN BELL PEPPER, RED BELL PEPPER, YELLOW ONION, OIL BLND (CANOLA & EXTRA VIRGIN OLIVE OIL), SALT, BLACK PEPPER], CHEESE BLND (PART SKIM MOZZARELLA [MILK, CHEESE CULTURE, SALT, ENZYMES], PROVOLONE [MILK, CHEESE CULTURE, SALT, ENZYMES]), ROMANO HERB SEASONING [CHEESE (PECORINO ROMANO [SHEEP S MILK, CHEESE CULTURES, SALT, ENZYMES], ROMANO STYLE CHEESE [CORNSTARCH, WATER, PALM OIL, CELLULOSE, SALT, NATRL FLVR, CASEINATE, SORBIC ACID (PRSRVTVE)], PWDRD CELLULOSE [ANTICAKING], NATAMYCIN [NTRL MOLD INHIBITOR]), DHYDRTD GARLIC, GRND OREGANO, PARSLEY], EGGS (EGG, CITRIC ACID [TO PRSRVE COLOR], WATER), OIL BLND (CANOLA & EXTRA VIRGIN OLIVE OIL), FLOUR BLND [FLOUR (BLEACHED WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), ENRICHED SEMOLINA FLOUR (SEMOLINA, NIACIN, FERROUS SULFATE, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID)]]. Onions are cooked.",20200909,Class II,{},Giant Eagle,F-1387-2020,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,86176,20210512.0,20200802,15238-2817,Voluntary: Firm initiated,Terminated,3
United States,Milwaukee,726 S 12th St.,"Recalled salads, slaw, salsa, bean and dips contained onions that were recalled by Gills Onions due to potential Listeria monocytogenes contamination.",,3120 lbs,Garden-Fresh Family Style Macaroni Salad 2060 8/15/2012-8/17/2012,20120907,AZ  CA  FL  IA  IL  IN  MA  MI  MN  MO  OH  PA  TX  WI,WI,Garden-Fresh Family Style Macaroni Salad	2060 5 lbs	0 11596 52060 5,20120919,Class I,{},"Garden-Fresh Foods, Inc.",F-2209-2012,Letter,Food,62707,20121115.0,20120727,53204-1211,Voluntary: Firm Initiated,Terminated,5
United States,Westfield,53 Summit Lock Road,Products were not held at an appropriate temperature due to a mechanical malfunction during transportation.,53 Medieros Way,Unknown,"Exact codes are unknown. The product being recalled was sold on June 17, 2019 at Target Stores in Commack, NY and Central Islip, NY.",20190724,"Two Target Stores 1. 98 Veterans Memorial Highway in Commack, New York 2. 160 North Research Place in Central Islip, New York",MA,NOOSA COCONUT AUSTRALIAN STYLE YOGURT - 8OZ  UPC: 5392300213,20190731,Class II,{},"C & S Wholesale Grocers, Inc.",F-1821-2019,Telephone,Food,83178,20190731.0,20190617,01085-9777,Voluntary: Firm initiated,Terminated,3
United States,Pittsburgh,267 Kappa Dr,Potential contamination with Salmonella Newport  in onions and prepared foods containing onions.,,Unknown,PLU#23662500000,20200902,"Product was produced and sold in Giant Eagle and Market District locations in IN, OH, MD, WV and PA.",PA,"MD G&G Greek Salad PLU#23662500000. Expiration date 8/4/2020. Ingredients: SALAD [ROMAINE LETTUCE, PEPPERONCINI (PEPPERS, WATER, SALT, VINEGAR, CITRIC ACID, SODIUM BENZOATE (AS PRESERVATIVE), SODIUM BISULFITE (TO ENHANCE COLOR), FD&C YELLOW #5), BALSAMIC VINAIGRETTE (SEE DRESSING CUP), GRAPE LEAVES (VINE LEAVES, RICE, ONIONS, SALT, SUNFLOWER OIL, CITRIC ACID, SPICES), GRAPE TOMATOES, FETA CHEESE ((PASTEURIZED PART-SKIM MILK, CHEESE CULTURE, SALT, ENZYMES), POWDERED CELLULOSE TO PREVENT CAKING), CUCUMBER, PITTED KALAMATA OLIVES ((OLIVES, WATER, SALT, OLIVE OIL, ACETIC ACID), CANOLA OIL, SPICES), RED ONION].",20200909,Class I,{},Giant Eagle,F-1385-2020,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,86176,20210512.0,20200802,15238-2817,Voluntary: Firm initiated,Terminated,5
United States,Sioux City,2600 N US Highway 75,Product contains an ingredient that was recalled by a supplier because it may be contaminated with Salmonella,,"A) 1/12/9 OZ/boxes/cases B) 99/16/9 OZ/clamshells/cases and 125/32/8 OZ/clamshells/cases, C) 261 cases","Exp 7/17/2017, 7/18/2017, 7/21/2017, 7/25/2017, 7/29/2017 8/7/2017, 8/8/2017, 8/10/2017, 8/11/2017, 8/17/2017, 8/18/2017, 9/1/2017, 9/2/2017",20170217,"Product distributed to grocery stores and grocery store distribution centers in AL, AR, AZ, CA, FL, GA, IA, IL, IN, KS, KY, LA, ME, MI, MN, MO, MS, NC, NE, NM, NV, NY, OH, OK, PA, SC, SD, TN, TX, UT, VA, WA, WI, and WY",IA,"Palmer's Candies Creme De Menthe Bark, A) NET WT 9 OZ (255 g) packaged in cardboard boxes, UPC Code 77232-16043, B) NET WT 9 OZ (255 g) packaged in plastic clamshell containers, UPS code 77232-17255; C) NET WT 10 lbs Net Weight (4.54 kg) packaged in cardboard boxes",20170301,Class I,{},"Palmer and Company, dba Palmer Candy Co",F-1498-2017,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,76154,20190507.0,20170109,51105-2444,Voluntary: Firm initiated,Terminated,5
United States,Minneapolis,33 S 6th St,Shipping container from CA to HI was not held at proper temperature which could cause food items to be contaminated with spoilage organisms or pathogens,,2652 retail units total,"All product purchased at  Target store T2780, Honolulu, HI from March 23 through March 27, 2018.",20180503,HI,MN,Yasso Birthday Cake Pint    UPC: 851035003739    Target item number: 288-7-1614,20180509,Class II,{},Target Corporation,F-1227-2018,Telephone,Food,79663,20180503.0,20180327,55402-3601,Voluntary: Firm initiated,Terminated,3
United States,Beaverton,15570 Sw Jenkins Rd,Product contains undeclared milk and soy.,,"529 cases:  6,348 tubs","Use by April 24, 2017",20170508,"Product was distributed to wholesalers for retail sale:  AL, CO, GA, KS, MO, MS, NY, OK, LA, PA, TX, WI. There was no foreign/government/military distribution.",OR,"Reser's Fine Foods, American Classics Macaroni Salad, Net Wt 1 lb. (454 g) UPC 7117.19007, packaged in 16 oz plastic tubs, 12 per case. Reser's Fine Foods, Inc. Beaverton, OR 97006.",20170517,Class I,{},"Reser's Fine Foods, Inc.",F-2203-2017,"Two or more of the following: Email, Fax, Letter, Press Release, Telephone, Visit",Food,76898,20170606.0,20170331,97006-6003,Voluntary: Firm initiated,Terminated,5
United States,East Syracuse,720 W Manlius St,Product may contain undeclared peanuts,,15 - 4 oz bags,Best By date of 07/14/19,20190501,"9 bags were sold in the NY retail store and 6 bags were sold online to customers in NE, MN, MA, OK, and IL",NY,Cashew Brittle Bits in clear 4oz bag with a Best By date of 07/14/19 and barcode number of 00369,20190508,Class I,{},Hercules Candy Company,F-1323-2019,E-Mail,Food,82603,20190702.0,20190405,13057-2158,Voluntary: Firm initiated,Terminated,5
